ID	ID V 4.0	ID SwissFIR	Nome	Sinonimi	Categoria	Densità	Unità di riferimento	Energia, kilojoules	Deduzione del valore	Fonte	Energia, calorie	Deduzione del valore	Fonte	Lipidi, totali (g)	Deduzione del valore	Fonte	Acidi grassi, saturi (g)	Deduzione del valore	Fonte	Acidi grassi, monoinsaturi (g)	Deduzione del valore	Fonte	Acidi grassi, polinsaturi (g)	Deduzione del valore	Fonte	Colesterolo (mg)	Deduzione del valore	Fonte	Glucidi, disponibili (g)	Deduzione del valore	Fonte	Zuccheri (g)	Deduzione del valore	Fonte	Amido (g)	Deduzione del valore	Fonte	Fibra alimentare (g)	Deduzione del valore	Fonte	Proteine (g)	Deduzione del valore	Fonte	Sale (NaCl) (g)	Deduzione del valore	Fonte	Alcool (g)	Deduzione del valore	Fonte	Acqua (g)	Deduzione del valore	Fonte	Attività di vitamina A, RE (µg-RE)	Deduzione del valore	Fonte	Attività di vitamina A, RAE (µg-RE)	Deduzione del valore	Fonte	Equivalenti di all-trans-retinolo (µg-RE)	Deduzione del valore	Fonte	Attività di beta-carotene (µg-BCE)	Deduzione del valore	Fonte	Beta-carotene (µg)	Deduzione del valore	Fonte	Vitamina B1 (tiamina) (mg)	Deduzione del valore	Fonte	Vitamina B2 (riboflavina) (mg)	Deduzione del valore	Fonte	Vitamina B6 (piridossina) (mg)	Deduzione del valore	Fonte	Vitamina B12 (cobalamina) (µg)	Deduzione del valore	Fonte	Niacina (mg)	Deduzione del valore	Fonte	Folati (µg)	Deduzione del valore	Fonte	Acido pantotenico (mg)	Deduzione del valore	Fonte	Vitamina C (acido ascorbico) (mg)	Deduzione del valore	Fonte	Vitamina D (calciferolo) (µg)	Deduzione del valore	Fonte	Attività di vitamina E (mg-ATE)	Deduzione del valore	Fonte	Potassio (K) (mg)	Deduzione del valore	Fonte	Sodio (Na) (mg)	Deduzione del valore	Fonte	Cloro (Cl) (mg)	Deduzione del valore	Fonte	Calcio (Ca) (mg)	Deduzione del valore	Fonte	Magnesio (Mg) (mg)	Deduzione del valore	Fonte	Fosforo (P) (mg)	Deduzione del valore	Fonte	Ferro (Fe) (mg)	Deduzione del valore	Fonte	Iodio (I) (µg)	Deduzione del valore	Fonte	Zinco (Zn)  (mg)	Deduzione del valore	Fonte	Selenio (Se) (µg)	Deduzione del valore	Fonte	Voce modificata
349	4014	1000810	Melanzana, cruda		Verdure/Verdure fresche		per 100 g di parte edibile	96	Calcolo automatizzato		23	Calcolo automatizzato		0.2	-	43	0	-	1008	0	-	1008	0.1	-	1008	0	-	43	3.1	-	43	2.8	-	43	0.3	-	43	2.4	-	43	1	-	43	0	Calcolo automatizzato		0	-	43	92.7	-	43	8	Calcolo automatizzato		4	Calcolo automatizzato		0	Stima	51	50	Stima	51	50	-	131	0.04	-	"43	1669"	0.03	-	43	0.08	-	"43	1669"	0	-	43	0.6	-	43	19	-	43	0.25	-	"43	1669"	1.9	-	"43	1669"	0	-	43	0.03	-	43	260	-	43	3	-	43	55	-	36	10	-	43	13	-	43	21	-	43	0.3	-	43	0.2	-	1007	0.1	-	36	nd			No
1003	4674		Melanzane, stufate (senza aggiunta di grassi o sale)		Verdure/Verdure cotte (incl. conserve)		per 100 g di parte edibile	120	Calcolo automatizzato		29	Calcolo automatizzato		0.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		3.5	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		91.6	Calcolo automatizzato		10	Calcolo automatizzato		5	Calcolo automatizzato		0	Calcolo in base agli ingredienti		63	Calcolo in base agli ingredienti		56	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.09	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.71	Calcolo in base agli ingredienti		11.9	Calcolo in base agli ingredienti		0.29	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		330	Calcolo in base agli ingredienti		3.8	Calcolo in base agli ingredienti		69	Calcolo in base agli ingredienti		13	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		26	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		nd			Si
732	3819	1001327	Melassa, sciroppo di melassa		Dolciumi/Confettura e prodotti dolci da spalmare sul pane	1.4	per 100 g di parte edibile	1160	Calcolo automatizzato		274	Calcolo automatizzato		0	-	9	0	-	9	0	-	9	0	-	9	0	Stima	51	67.2	-	9	67.2	-	9	0	-	9	0	-	9	1.2	-	9	0.2	Calcolo automatizzato		0	-	9	25.4	-	9	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	Stima	51	0.08	-	9	0.1	-	9	0	-	9	0	-	9	0	-	9	0	-	9	0	-	9	0	-	9	0	-	9	0	-	9	1470	-	9	96	-	9	820	-	9	500	-	9	140	-	9	31	-	9	9.2	-	9	0	-	9	0.9	-	9	nd			No
1049	3775		Mele, cotte, sgocciolate (senza aggiunta di zucchero)		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	305	Calcolo automatizzato		72	Calcolo automatizzato		0.4	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		15.4	Calcolo in base agli ingredienti		15.3	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		2.8	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		81.1	Calcolo automatizzato		6	Calcolo automatizzato		3	Calcolo automatizzato		0	Calcolo in base agli ingredienti		34	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.01	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		12	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		6.4	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.66	Calcolo in base agli ingredienti		140	Calcolo in base agli ingredienti		5.3	Calcolo in base agli ingredienti		2.9	Calcolo in base agli ingredienti		6.3	Calcolo in base agli ingredienti		5.3	Calcolo in base agli ingredienti		12	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
628	4344	1001175	Mele, purea, non zuccherata, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	232	Calcolo automatizzato		55	Calcolo automatizzato		0.3	-	22	0.1	-	22	0	-	22	0.1	-	22	0	-	22	11.7	-	22	11.6	-	22	0.1	-	22	2.1	-	22	0.3	-	22	0	Calcolo automatizzato		0	-	22	85	-	22	nd			nd			nd			nd			nd			0.02	-	22	0.02	-	22	0.05	-	22	0	-	22	0.09	-	22	6.5	-	22	0.09	-	22	2.5	-	22	0	-	22	0.43	-	22	110	-	22	4	-	22	2.2	-	22	4.8	-	22	4	-	22	9	-	22	0.2	-	22	0.8	-	22	0.1	-	22	nd			No
627	4343	1001174	Mele, purea, zuccherata, conserva		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	379	Calcolo automatizzato		89	Calcolo automatizzato		0.3	-	22	0.1	-	22	0	-	22	0.1	-	22	0	-	22	20.5	-	22	20.4	-	22	0.1	-	22	1.9	-	22	0.3	-	22	0	Calcolo automatizzato		0	-	22	76.5	-	22	nd			nd			nd			nd			nd			0.02	-	22	0.02	-	22	0.04	-	22	0	-	22	0.08	-	22	5.9	-	22	0.08	-	22	2.3	-	22	0	-	22	0.34	-	22	97	-	22	3.6	-	22	2.1	-	22	4.4	-	22	3.6	-	22	8.1	-	22	0.2	-	22	0.7	-	22	0.1	-	22	nd			No
435	3822	1000913	Mele, sbucciate, secche		Frutta/Frutta secca		per 100 g di parte edibile	1250	Calcolo automatizzato		295	Calcolo automatizzato		2	-	9	0.5	-	9	0.1	-	9	1	-	9	0	-	9	63.2	-	9	60	-	9	0.1	-	9	9.2	-	9	1.5	-	9	0	Calcolo automatizzato		0	-	9	20	-	9	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	-	156	0.09	-	9	0.06	-	9	0.15	-	9	0	-	9	0.31	-	9	20	-	9	0.01	-	9	12.2	-	9	0	-	9	1.84	-	9	520	-	9	15	-	9	10	-	9	15	-	9	31	-	9	56	-	9	2	-	9	10	-	9	0.6	-	9	nd			No
399	4560	1000863	Melone, crudo		Frutta/Frutta fresca		per 100 g di parte edibile	159	Calcolo automatizzato		38	Calcolo automatizzato		0.1	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	8	-	43	8	-	43	0	-	43	0.9	-	43	0.7	-	43	0	Calcolo automatizzato		0	-	43	90	-	43	241	Calcolo automatizzato		120	Calcolo automatizzato		0	Stima	51	1445	-	"51	1662"	1445	-	"96	1670"	0.03	-	"43	1670"	0.02	-	"43	1670"	0.06	-	"43	1670"	0	-	43	0.7	-	"43	1670"	20.8	-	"1660	1670"	0.14	-	"43	1670"	37.7	-	"43	1670"	0	-	43	0.1	-	43	300	-	43	18	-	43	8	-	9	14	-	43	14	-	43	17	-	43	0.2	-	1531	1	-	9	0.1	-	9	nd			No
463	4422	1000945	Menta, fresca		Verdure/Erbe aromatiche		per 100 g di parte edibile	205	Calcolo automatizzato		49	Calcolo automatizzato		0.7	-	9	0.1	-	9	0	-	9	0.4	-	9	0	-	9	5.3	-	9	5.2	-	22	0.1	-	9	3	-	9	3.8	-	9	0	Calcolo automatizzato		0	-	9	86.1	-	9	122	Calcolo automatizzato		61	Calcolo automatizzato		0	Stima	51	730	Stima	51	730	-	116	0.12	-	9	0.33	-	9	0.05	-	9	0	-	9	1.1	-	9	110	-	9	0.19	-	9	31	-	9	0	-	9	5	-	9	260	-	9	15	-	9	34	-	9	210	-	9	30	-	9	75	-	9	9.5	-	9	4	-	9	1.2	-	9	nd			No
854	4031	1001524	Meringa		Dolciumi/Altri dolciumi		per 100 g di parte edibile	1700	Calcolo automatizzato		401	Calcolo automatizzato		<0.5	-	12	0	-	43	0	-	43	0	-	43	0	-	43	94	-	31	94	-	22	0	-	22	0	-	43	5	-	12	0.3	Calcolo automatizzato		0	-	43	1	-	22	0	Calcolo automatizzato		0	Calcolo automatizzato		0	-	61	0	Stima	51	0	-	61	0	-	43	0.25	-	43	0	-	43	0	-	43	0.1	-	43	0	-	43	0.2	-	43	0	-	43	0	-	43	0	-	43	90	-	43	100	-	43	tr.	-	43	4	-	43	5	-	43	22	-	43	0.2	-	43	tr.	-	43	tr.	-	43	nd			No
285	4022	851001	Merluzzo bianco, crudo		Pesce/Pesci di mare		per 100 g di parte edibile	323	Calcolo automatizzato		76	Calcolo automatizzato		0.4	-	1008	0.1	-	1008	0	-	1008	0.2	-	1008	59	-	1033	0	-	155	0	-	155	0	Stima	51	0	-	155	18.1	-	1033	0.1	Calcolo automatizzato		0	Stima	51	81.1	-	88	2	Calcolo automatizzato		2	Calcolo automatizzato		2	Stima	51	0	Stima	51	0	-	155	0.05	-	155	0.05	-	1033	0.14	-	1033	1.4	-	1033	2.1	-	1033	11	-	1033	nd			0	-	155	1.8	-	1033	0.7	-	1033	410	-	1033	53	-	1033	nd			13	-	1033	23	-	1033	200	-	1033	0.2	-	1033	160	-	"88	1333"	0.4	-	1033	23	-	1033	No
13350			Merluzzo bianco, filetto, al vapore (senza aggiunta di grassi o sale)		Pesce/Pesci di mare		per 100 g di parte edibile	403	Calcolo automatizzato		95	Calcolo automatizzato		0.5	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		74	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		22.6	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		76.9	Calcolo automatizzato		2	Calcolo automatizzato		2	Calcolo automatizzato		2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		1.84	Calcolo in base agli ingredienti		9.6	Calcolo in base agli ingredienti		nd			0	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		0.88	Calcolo in base agli ingredienti		380	Calcolo in base agli ingredienti		56	Calcolo in base agli ingredienti		nd			16	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		210	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		26	Calcolo in base agli ingredienti		Si
754	4064	1001397	Merluzzo nero, crudo		Pesce/Pesci di mare		per 100 g di parte edibile	339	Calcolo automatizzato		80	Calcolo automatizzato		0.3	-	1007	0.1	-	1007	0.1	-	1007	0.1	-	1007	71	-	13	0	-	13	0	-	13	0	Stima	51	0	-	13	19.3	-	13	0.1	Calcolo automatizzato		0	-	13	79.2	-	13	4	Calcolo automatizzato		4	Calcolo automatizzato		4	Stima	51	0	Stima	51	0	-	155	0.05	-	13	0.05	-	13	0.18	-	13	1.3	-	13	2	-	13	10	-	13	0.38	-	9	0	-	13	0.8	-	13	0.36	-	13	440	-	13	40	-	13	200	-	9	8	-	13	14	-	13	170	-	13	0.2	-	13	85	-	13	0.3	-	13	nd			No
472	4048	1000957	Miele (miele di fiori)		Dolciumi/Confettura e prodotti dolci da spalmare sul pane	1.4	per 100 g di parte edibile	1300	Calcolo automatizzato		306	Calcolo automatizzato		0	-	43	0	-	43	0	-	43	0	-	43	0	Stima	51	76	-	43	76	-	43	0	-	43	0	-	43	0.4	-	43	0	Calcolo automatizzato		0	-	43	20	-	43	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	Stima	51	0	-	43	0.05	-	43	0.3	-	43	0	-	43	0.2	-	43	5.3	-	43	0.1	-	43	1.7	-	43	0	-	43	0	-	43	47	-	43	7	-	43	18	-	9	5	-	43	3	-	43	17	-	43	0.5	-	43	0.5	-	1009	0.4	-	36	nd			No
422	3945	1000894	Miglio, grano sgusciato		Prodotti a base di cereali, legumi e patate/Altri prodotti a base di cereali		per 100 g di parte edibile	1520	Calcolo automatizzato		360	Calcolo automatizzato		3.9	-	36	1	-	1528	0.9	-	1528	1.9	-	1528	0	-	9	68.8	-	36	1.5	-	1528	60	-	1528	3.8	-	36	10.6	-	1640	0	Calcolo automatizzato		0	Stima	1648	12.1	-	36	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	1648	0	Stima	1648	0	-	8	0.34	-	1642	0.11	-	36	0.32	-	1642	0	-	9	1.8	-	36	20	-	9	0.38	-	1642	0	-	9	0	-	9	0.41	-	36	170	-	36	3	-	36	15	-	36	9.5	-	36	120	-	36	280	-	36	6.9	-	36	2.5	-	36	2.9	-	36	nd			No
1586			Migliotto, cotto		Prodotti a base di cereali, legumi e patate/Altri prodotti a base di cereali		per 100 g di parte edibile	617	Calcolo automatizzato		146	Calcolo automatizzato		3.1	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		24.9	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		20.9	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		0.9	Calcolo automatizzato		0	Calcolo in base agli ingredienti		66.8	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		5.4	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.56	Calcolo in base agli ingredienti		40	Calcolo in base agli ingredienti		350	Calcolo in base agli ingredienti		530	Calcolo in base agli ingredienti		11	Calcolo in base agli ingredienti		44	Calcolo in base agli ingredienti		95	Calcolo in base agli ingredienti		2.3	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		nd			No
879	4159	1001551	Milanesini		Dolciumi/Biscotti		per 100 g di parte edibile	1810	Calcolo automatizzato		431	Calcolo automatizzato		20.8	Calcolo in base agli ingredienti		11.6	Calcolo in base agli ingredienti		5.1	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		128	Calcolo in base agli ingredienti		53.1	Calcolo in base agli ingredienti		22.5	Calcolo in base agli ingredienti		30.4	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		7.1	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		18	Calcolo automatizzato		225	Calcolo automatizzato		218	Calcolo automatizzato		210	Calcolo in base agli ingredienti		88	Calcolo in base agli ingredienti		74	Calcolo in base agli ingredienti		0.08	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.08	Calcolo in base agli ingredienti		0.29	Calcolo in base agli ingredienti		0.34	Calcolo in base agli ingredienti		9	Calcolo in base agli ingredienti		0.43	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		0.58	Calcolo in base agli ingredienti		98	Calcolo in base agli ingredienti		46	Calcolo in base agli ingredienti		88	Calcolo in base agli ingredienti		18	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		95	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		3.7	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		nd			No
671	4201	1001230	Minestrone		Cibi/Brodi e zuppe	1.1	per 100 g di parte edibile	221	Calcolo automatizzato		53	Calcolo automatizzato		1.8	-	22	0.7	-	22	0.7	-	22	0.2	-	22	1	-	43	7	-	22	2.6	-	22	4.3	-	22	0.4	-	43	2	-	22	1	Calcolo automatizzato		0	-	43	87.6	-	22	143	Calcolo automatizzato		72	Calcolo automatizzato		1	-	8	850	Stima	51	850	-	8	0.02	-	43	0.02	-	43	0.04	-	43	0	-	43	0.79	-	43	7	-	43	0.1	-	43	1	-	43	0	-	43	tr.	-	22	110	-	43	390	-	43	300	-	9	14	-	43	5	-	43	20	-	43	0.3	-	43	nd	-	9	nd	-	9	nd			No
1053	4246		Mirabelle, cotte, sgocciolate (senza aggiunta di zucchero)		Frutta/Frutta cotta (incl. conserve)		per 100 g di parte edibile	278	Calcolo automatizzato		66	Calcolo automatizzato		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		13.8	Calcolo in base agli ingredienti		13.8	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		82.5	Calcolo automatizzato		49	Calcolo automatizzato		24	Calcolo automatizzato		0	Calcolo in base agli ingredienti		291	Calcolo in base agli ingredienti		116	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.44	Calcolo in base agli ingredienti		4.8	Calcolo in base agli ingredienti		0.18	Calcolo in base agli ingredienti		3.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.57	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		3.4	Calcolo in base agli ingredienti		12	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		34	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
389	4557	1000852	Mirtillo, crudo		Frutta/Frutta fresca		per 100 g di parte edibile	245	Calcolo automatizzato		58	Calcolo automatizzato		0.5	-	43	tr.	-	43	tr.	-	43	tr.	-	43	0	-	43	11.3	-	43	11.3	-	43	0	-	43	3	-	43	0.6	-	43	0	Calcolo automatizzato		0	-	43	83	-	43	5	Calcolo automatizzato		3	Calcolo automatizzato		0	Stima	51	33	Stima	51	27	-	164	0.03	-	43	0.03	-	43	0.05	-	43	0	-	43	0.4	-	43	6	-	43	0.1	-	43	20	-	43	0	-	43	1.9	-	9	68	-	43	2	-	43	5	-	9	9	-	43	4	-	43	11	-	43	0.5	-	43	1	-	9	0.1	-	9	nd			No
987	3564	1001680	Mirtillo rosso, crudo		Frutta/Frutta fresca		per 100 g di parte edibile	168	Calcolo automatizzato		40	Calcolo automatizzato		0.5	-	9	0	-	9	0.1	-	9	0.3	-	9	0	-	9	7.1	-	9	7	-	9	0.1	-	9	2.9	-	9	0.3	-	9	0	Calcolo automatizzato		0	-	9	87.5	-	9	2	Calcolo automatizzato		1	Calcolo automatizzato		0	Stima	51	9	Stima	51	9	-	90	0.02	-	9	0.02	-	9	0.01	-	9	0	-	9	0.1	-	9	3	-	9	0.12	-	9	12	-	9	0	-	9	0.99	-	9	70	-	9	2	-	9	4	-	9	14	-	9	6	-	9	10	-	9	0.5	-	9	5	-	9	0.2	-	9	nd			No
383	4548	1000846	Mora, cruda		Frutta/Frutta fresca		per 100 g di parte edibile	185	Calcolo automatizzato		44	Calcolo automatizzato		0.4	-	43	tr.	-	43	0.2	-	43	0.2	-	43	0	-	43	6.2	-	43	6.2	-	43	0	-	43	6	-	43	1	-	43	0	Calcolo automatizzato		0	-	43	85	-	43	24	Calcolo automatizzato		12	Calcolo automatizzato		0	Stima	51	144	Stima	51	110	-	121	0.03	-	43	0.05	-	43	0.05	-	43	0	-	43	0.5	-	43	34	-	43	0.2	-	43	20	-	43	0	-	43	4	-	43	200	-	43	3	-	43	20	-	9	30	-	43	22	-	43	30	-	43	1	-	43	0.4	-	36	0.1	-	36	nd			No
819	4090	1001488	Mortadella		Prodotti carnei e insaccati/Salsicce scottate		per 100 g di parte edibile	1300	Calcolo automatizzato		314	Calcolo automatizzato		27.3	Calcolo in base agli ingredienti		10.2	Calcolo in base agli ingredienti		12.4	Calcolo in base agli ingredienti		2.8	Calcolo in base agli ingredienti		75	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		16.1	Calcolo in base agli ingredienti		2.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		55.7	Calcolo automatizzato		5	Calcolo automatizzato		5	Calcolo automatizzato		<5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.37	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		1.08	Calcolo in base agli ingredienti		3.05	Calcolo in base agli ingredienti		3.1	Calcolo in base agli ingredienti		0.49	Calcolo in base agli ingredienti		25.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.42	Calcolo in base agli ingredienti		100	Calcolo in base agli ingredienti		840	Calcolo in base agli ingredienti		1240	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		13	Calcolo in base agli ingredienti		170	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		nd			Si
82	4464	821154	Mozzarella		"Latte e prodotti di latte/Formaggio a pasta molle	Latte e prodotti di latte/Formaggio fresco e quark"		per 100 g di parte edibile	1060	Calcolo automatizzato		256	Calcolo automatizzato		19.5	-	81	11.4	-	81	6	-	81	0.7	-	81	46	-	81	0.7	-	81	0.7	-	81	0	Stima	51	0	Stima	51	19.5	-	1640	0.4	Calcolo automatizzato		0	Stima	51	58.8	-	81	205	Calcolo automatizzato		194	Calcolo automatizzato		183	Stima	51	130	-	81	130	Stima	1698	0.03	-	81	0.27	-	"81	1659"	0.07	-	81	1.4	-	"81	1659"	0.4	-	81	16	-	81	0.14	-	"81	1659"	0	-	81	0.3	-	"81	1659"	0.39	-	81	8	-	83	140	-	83	810	-	81	340	-	83	10	-	83	350	-	81	0.1	-	83	4.8	-	"81	1399"	2.6	-	83	nd			Si
760	4396	1001403	Nasello, crudo		Pesce/Pesci di mare		per 100 g di parte edibile	300	Calcolo automatizzato		71	Calcolo automatizzato		0.3	-	5	0.1	-	5	0.1	-	5	0.1	-	5	50	-	5	0	-	5	0	-	5	0	Stima	51	0	-	5	17	-	5	0.2	Calcolo automatizzato		0	-	5	81.5	-	5	0	Calcolo automatizzato		0	Calcolo automatizzato		tr.	-	65	0	Stima	51	0	Stima	51	0.05	-	5	0.08	-	5	0.18	-	5	2.1	-	9	2.2	-	5	12	-	5	0.19	-	5	1.5	-	9	tr.	-	5	0.19	-	5	320	-	5	77	-	5	240	-	9	25	-	5	25	-	9	190	-	5	0.7	-	5	120	-	5	0.4	-	5	nd			No
1579			Nasi Goreng, preparato		Cibi/Cibi asiatici		per 100 g di parte edibile	541	Calcolo automatizzato		128	Calcolo automatizzato		2	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		16.2	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		14.2	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		11.1	Calcolo in base agli ingredienti		1.3	Calcolo automatizzato		0	Calcolo in base agli ingredienti		70.2	Calcolo automatizzato		48	Calcolo automatizzato		25	Calcolo automatizzato		2	Calcolo in base agli ingredienti		274	Calcolo in base agli ingredienti		236	Calcolo in base agli ingredienti		0.08	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0.13	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		3.51	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.34	Calcolo in base agli ingredienti		10.4	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		150	Calcolo in base agli ingredienti		510	Calcolo in base agli ingredienti		730	Calcolo in base agli ingredienti		18	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		110	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		19	Calcolo in base agli ingredienti		Si
